,Log,Objects,Events,Activities,Types,Standard Deviation,Start,Relations,Notion
20,data/02_ocel_standard_p2p.json,9054,14671,10,7,11532155.830793217,{'payment'},"{('payment', 'Execute Payment')}",Traditional
21,data/02_ocel_standard_p2p.json,9054,14671,10,7,14146167.527899822,{'purchase_requisition'},"{('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_requisition', 'Approve Purchase Requisition'), ('purchase_requisition', 'Create Request for Quotation')}",Traditional
22,data/02_ocel_standard_p2p.json,9054,14671,10,7,21532735.31558126,"{'material', 'quotation', 'goods receipt', 'invoice receipt', 'purchase_order', 'payment', 'purchase_requisition'}","{('Execute Payment', 'payment'), ('Create Request for Quotation', 'quotation'), ('goods receipt', 'purchase_order'), ('invoice receipt', 'payment'), ('payment', 'goods receipt'), ('Approve Purchase Requisition', 'purchase_requisition'), ('goods receipt', 'Create Invoice Receipt'), ('invoice receipt', 'purchase_order'), ('purchase_order', 'Create Purchase Order'), ('quotation', 'purchase_requisition'), ('Create Purchase Requisition', 'material'), ('Create Invoice Receipt', 'invoice receipt'), ('Approve Purchase Order', 'purchase_order'), ('material', 'Approve Purchase Requisition'), ('purchase_order', 'Approve Purchase Order'), ('Create Purchase Order', 'purchase_order'), ('goods receipt', 'payment'), ('Create Goods Receipt', 'goods receipt'), ('purchase_order', 'payment'), ('Create Request for Quotation', 'purchase_requisition'), ('Delegate Purchase Requisition Approval', 'material'), ('Execute Payment', 'goods receipt'), ('quotation', 'Create Purchase Order'), ('quotation', 'purchase_order'), ('material', 'quotation'), ('invoice receipt', 'goods receipt'), ('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('goods receipt', 'material'), ('purchase_order', 'material'), ('material', 'Create Purchase Requisition'), ('quotation', 'Approve Purchase Order'), ('purchase_requisition', 'material'), ('Approve Purchase Requisition', 'material'), ('Perform Two-Way Match', 'invoice receipt'), ('purchase_order', 'goods receipt'), ('payment', 'invoice receipt'), ('quotation', 'material'), ('material', 'purchase_requisition'), ('payment', 'Execute Payment'), ('purchase_requisition', 'Create Purchase Requisition'), ('material', 'purchase_order'), ('Execute Payment', 'invoice receipt'), ('Create Invoice Receipt', 'goods receipt'), ('purchase_requisition', 'Approve Purchase Requisition'), ('invoice receipt', 'Perform Two-Way Match'), ('payment', 'purchase_order'), ('Create Purchase Requisition', 'purchase_requisition'), ('material', 'Delegate Purchase Requisition Approval'), ('purchase_requisition', 'Create Request for Quotation'), ('purchase_order', 'quotation'), ('purchase_requisition', 'quotation'), ('Create Purchase Order', 'quotation'), ('Approve Purchase Order', 'quotation'), ('goods receipt', 'Perform Two-Way Match'), ('invoice receipt', 'Execute Payment'), ('Delegate Purchase Requisition Approval', 'purchase_requisition'), ('quotation', 'Create Request for Quotation'), ('goods receipt', 'invoice receipt'), ('Create Goods Receipt', 'purchase_order'), ('purchase_order', 'invoice receipt'), ('goods receipt', 'Create Goods Receipt'), ('Execute Payment', 'purchase_order'), ('purchase_order', 'Create Goods Receipt'), ('material', 'goods receipt'), ('goods receipt', 'Execute Payment'), ('invoice receipt', 'Create Invoice Receipt'), ('purchase_order', 'Execute Payment'), ('Perform Two-Way Match', 'goods receipt')}",Connected
23,data/02_ocel_standard_p2p.json,9054,14671,10,7,18917329.959432047,{'material'},"{('Execute Payment', 'payment'), ('Create Request for Quotation', 'quotation'), ('Approve Purchase Requisition', 'purchase_requisition'), ('goods receipt', 'Create Invoice Receipt'), ('purchase_order', 'Create Purchase Order'), ('Create Purchase Requisition', 'material'), ('Approve Purchase Order', 'purchase_order'), ('Create Invoice Receipt', 'invoice receipt'), ('material', 'Approve Purchase Requisition'), ('purchase_order', 'Approve Purchase Order'), ('Create Purchase Order', 'purchase_order'), ('Create Goods Receipt', 'goods receipt'), ('Create Request for Quotation', 'purchase_requisition'), ('Delegate Purchase Requisition Approval', 'material'), ('quotation', 'Create Purchase Order'), ('Execute Payment', 'goods receipt'), ('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('material', 'Create Purchase Requisition'), ('quotation', 'Approve Purchase Order'), ('Approve Purchase Requisition', 'material'), ('Perform Two-Way Match', 'invoice receipt'), ('payment', 'Execute Payment'), ('invoice receipt', 'Create Invoice Receipt'), ('Execute Payment', 'invoice receipt'), ('Create Invoice Receipt', 'goods receipt'), ('purchase_requisition', 'Approve Purchase Requisition'), ('invoice receipt', 'Perform Two-Way Match'), ('Create Purchase Requisition', 'purchase_requisition'), ('material', 'Delegate Purchase Requisition Approval'), ('purchase_requisition', 'Create Request for Quotation'), ('Approve Purchase Order', 'quotation'), ('Create Purchase Order', 'quotation'), ('goods receipt', 'Perform Two-Way Match'), ('invoice receipt', 'Execute Payment'), ('Delegate Purchase Requisition Approval', 'purchase_requisition'), ('quotation', 'Create Request for Quotation'), ('Create Goods Receipt', 'purchase_order'), ('goods receipt', 'Create Goods Receipt'), ('Execute Payment', 'purchase_order'), ('purchase_order', 'Create Goods Receipt'), ('goods receipt', 'Execute Payment'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_order', 'Execute Payment'), ('Perform Two-Way Match', 'goods receipt')}",Advanced
24,data/02_ocel_standard_p2p.json,9054,14671,10,7,21532735.31558126,{'quotation'},"{('Execute Payment', 'payment'), ('Create Request for Quotation', 'quotation'), ('Approve Purchase Requisition', 'purchase_requisition'), ('goods receipt', 'Create Invoice Receipt'), ('purchase_order', 'Create Purchase Order'), ('Create Purchase Requisition', 'material'), ('Approve Purchase Order', 'purchase_order'), ('Create Invoice Receipt', 'invoice receipt'), ('material', 'Approve Purchase Requisition'), ('purchase_order', 'Approve Purchase Order'), ('Create Purchase Order', 'purchase_order'), ('Create Goods Receipt', 'goods receipt'), ('Create Request for Quotation', 'purchase_requisition'), ('Delegate Purchase Requisition Approval', 'material'), ('quotation', 'Create Purchase Order'), ('Execute Payment', 'goods receipt'), ('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('quotation', 'Approve Purchase Order'), ('material', 'Create Purchase Requisition'), ('Approve Purchase Requisition', 'material'), ('Perform Two-Way Match', 'invoice receipt'), ('payment', 'Execute Payment'), ('invoice receipt', 'Create Invoice Receipt'), ('Execute Payment', 'invoice receipt'), ('Create Invoice Receipt', 'goods receipt'), ('purchase_requisition', 'Approve Purchase Requisition'), ('invoice receipt', 'Perform Two-Way Match'), ('Create Purchase Requisition', 'purchase_requisition'), ('purchase_requisition', 'Create Request for Quotation'), ('material', 'Delegate Purchase Requisition Approval'), ('Create Purchase Order', 'quotation'), ('Approve Purchase Order', 'quotation'), ('goods receipt', 'Perform Two-Way Match'), ('invoice receipt', 'Execute Payment'), ('Delegate Purchase Requisition Approval', 'purchase_requisition'), ('quotation', 'Create Request for Quotation'), ('Create Goods Receipt', 'purchase_order'), ('goods receipt', 'Create Goods Receipt'), ('Execute Payment', 'purchase_order'), ('purchase_order', 'Create Goods Receipt'), ('goods receipt', 'Execute Payment'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_order', 'Execute Payment'), ('Perform Two-Way Match', 'goods receipt')}",Advanced
25,data/02_ocel_standard_p2p.json,9054,14671,10,7,21532735.31558126,{'goods receipt'},"{('Execute Payment', 'payment'), ('Create Request for Quotation', 'quotation'), ('Approve Purchase Requisition', 'purchase_requisition'), ('goods receipt', 'Create Invoice Receipt'), ('purchase_order', 'Create Purchase Order'), ('Create Invoice Receipt', 'invoice receipt'), ('Approve Purchase Order', 'purchase_order'), ('Create Purchase Requisition', 'material'), ('material', 'Approve Purchase Requisition'), ('purchase_order', 'Approve Purchase Order'), ('Create Purchase Order', 'purchase_order'), ('Create Goods Receipt', 'goods receipt'), ('Execute Payment', 'goods receipt'), ('Create Request for Quotation', 'purchase_requisition'), ('quotation', 'Create Purchase Order'), ('Delegate Purchase Requisition Approval', 'material'), ('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('quotation', 'Approve Purchase Order'), ('material', 'Create Purchase Requisition'), ('Perform Two-Way Match', 'invoice receipt'), ('Approve Purchase Requisition', 'material'), ('payment', 'Execute Payment'), ('invoice receipt', 'Create Invoice Receipt'), ('Execute Payment', 'invoice receipt'), ('Create Invoice Receipt', 'goods receipt'), ('purchase_requisition', 'Approve Purchase Requisition'), ('invoice receipt', 'Perform Two-Way Match'), ('Create Purchase Requisition', 'purchase_requisition'), ('purchase_requisition', 'Create Request for Quotation'), ('material', 'Delegate Purchase Requisition Approval'), ('goods receipt', 'Perform Two-Way Match'), ('Approve Purchase Order', 'quotation'), ('Create Purchase Order', 'quotation'), ('invoice receipt', 'Execute Payment'), ('Delegate Purchase Requisition Approval', 'purchase_requisition'), ('quotation', 'Create Request for Quotation'), ('Create Goods Receipt', 'purchase_order'), ('goods receipt', 'Create Goods Receipt'), ('Execute Payment', 'purchase_order'), ('purchase_order', 'Create Goods Receipt'), ('goods receipt', 'Execute Payment'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_order', 'Execute Payment'), ('Perform Two-Way Match', 'goods receipt')}",Advanced
26,data/02_ocel_standard_p2p.json,9054,14671,10,7,21532735.31558126,{'invoice receipt'},"{('Execute Payment', 'payment'), ('Create Request for Quotation', 'quotation'), ('Approve Purchase Requisition', 'purchase_requisition'), ('goods receipt', 'Create Invoice Receipt'), ('purchase_order', 'Create Purchase Order'), ('Create Invoice Receipt', 'invoice receipt'), ('Approve Purchase Order', 'purchase_order'), ('Create Purchase Requisition', 'material'), ('material', 'Approve Purchase Requisition'), ('purchase_order', 'Approve Purchase Order'), ('Create Purchase Order', 'purchase_order'), ('Create Goods Receipt', 'goods receipt'), ('Execute Payment', 'goods receipt'), ('Create Request for Quotation', 'purchase_requisition'), ('quotation', 'Create Purchase Order'), ('Delegate Purchase Requisition Approval', 'material'), ('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('quotation', 'Approve Purchase Order'), ('material', 'Create Purchase Requisition'), ('Perform Two-Way Match', 'invoice receipt'), ('Approve Purchase Requisition', 'material'), ('payment', 'Execute Payment'), ('invoice receipt', 'Create Invoice Receipt'), ('Execute Payment', 'invoice receipt'), ('Create Invoice Receipt', 'goods receipt'), ('purchase_requisition', 'Approve Purchase Requisition'), ('invoice receipt', 'Perform Two-Way Match'), ('Create Purchase Requisition', 'purchase_requisition'), ('purchase_requisition', 'Create Request for Quotation'), ('material', 'Delegate Purchase Requisition Approval'), ('goods receipt', 'Perform Two-Way Match'), ('Approve Purchase Order', 'quotation'), ('Create Purchase Order', 'quotation'), ('invoice receipt', 'Execute Payment'), ('Delegate Purchase Requisition Approval', 'purchase_requisition'), ('quotation', 'Create Request for Quotation'), ('Create Goods Receipt', 'purchase_order'), ('goods receipt', 'Create Goods Receipt'), ('Execute Payment', 'purchase_order'), ('purchase_order', 'Create Goods Receipt'), ('goods receipt', 'Execute Payment'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_order', 'Execute Payment'), ('Perform Two-Way Match', 'goods receipt')}",Advanced
27,data/02_ocel_standard_p2p.json,9054,14671,10,7,21532735.31558126,{'purchase_order'},"{('Execute Payment', 'payment'), ('Create Request for Quotation', 'quotation'), ('Approve Purchase Requisition', 'purchase_requisition'), ('goods receipt', 'Create Invoice Receipt'), ('purchase_order', 'Create Purchase Order'), ('Create Invoice Receipt', 'invoice receipt'), ('Approve Purchase Order', 'purchase_order'), ('Create Purchase Requisition', 'material'), ('material', 'Approve Purchase Requisition'), ('purchase_order', 'Approve Purchase Order'), ('Create Purchase Order', 'purchase_order'), ('Create Goods Receipt', 'goods receipt'), ('Execute Payment', 'goods receipt'), ('Create Request for Quotation', 'purchase_requisition'), ('quotation', 'Create Purchase Order'), ('Delegate Purchase Requisition Approval', 'material'), ('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('quotation', 'Approve Purchase Order'), ('material', 'Create Purchase Requisition'), ('Perform Two-Way Match', 'invoice receipt'), ('Approve Purchase Requisition', 'material'), ('payment', 'Execute Payment'), ('invoice receipt', 'Create Invoice Receipt'), ('Execute Payment', 'invoice receipt'), ('Create Invoice Receipt', 'goods receipt'), ('purchase_requisition', 'Approve Purchase Requisition'), ('invoice receipt', 'Perform Two-Way Match'), ('Create Purchase Requisition', 'purchase_requisition'), ('purchase_requisition', 'Create Request for Quotation'), ('material', 'Delegate Purchase Requisition Approval'), ('Create Purchase Order', 'quotation'), ('Approve Purchase Order', 'quotation'), ('goods receipt', 'Perform Two-Way Match'), ('invoice receipt', 'Execute Payment'), ('Delegate Purchase Requisition Approval', 'purchase_requisition'), ('quotation', 'Create Request for Quotation'), ('Create Goods Receipt', 'purchase_order'), ('goods receipt', 'Create Goods Receipt'), ('Execute Payment', 'purchase_order'), ('purchase_order', 'Create Goods Receipt'), ('goods receipt', 'Execute Payment'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_order', 'Execute Payment'), ('Perform Two-Way Match', 'goods receipt')}",Advanced
28,data/02_ocel_standard_p2p.json,9054,14671,10,7,21532735.31558126,{'payment'},"{('Execute Payment', 'payment'), ('Create Request for Quotation', 'quotation'), ('Approve Purchase Requisition', 'purchase_requisition'), ('goods receipt', 'Create Invoice Receipt'), ('purchase_order', 'Create Purchase Order'), ('Create Invoice Receipt', 'invoice receipt'), ('Approve Purchase Order', 'purchase_order'), ('Create Purchase Requisition', 'material'), ('material', 'Approve Purchase Requisition'), ('purchase_order', 'Approve Purchase Order'), ('Create Purchase Order', 'purchase_order'), ('Create Goods Receipt', 'goods receipt'), ('Execute Payment', 'goods receipt'), ('Create Request for Quotation', 'purchase_requisition'), ('quotation', 'Create Purchase Order'), ('Delegate Purchase Requisition Approval', 'material'), ('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('quotation', 'Approve Purchase Order'), ('material', 'Create Purchase Requisition'), ('Perform Two-Way Match', 'invoice receipt'), ('Approve Purchase Requisition', 'material'), ('payment', 'Execute Payment'), ('invoice receipt', 'Create Invoice Receipt'), ('Execute Payment', 'invoice receipt'), ('Create Invoice Receipt', 'goods receipt'), ('purchase_requisition', 'Approve Purchase Requisition'), ('invoice receipt', 'Perform Two-Way Match'), ('Create Purchase Requisition', 'purchase_requisition'), ('purchase_requisition', 'Create Request for Quotation'), ('material', 'Delegate Purchase Requisition Approval'), ('goods receipt', 'Perform Two-Way Match'), ('Approve Purchase Order', 'quotation'), ('Create Purchase Order', 'quotation'), ('invoice receipt', 'Execute Payment'), ('Delegate Purchase Requisition Approval', 'purchase_requisition'), ('quotation', 'Create Request for Quotation'), ('Create Goods Receipt', 'purchase_order'), ('goods receipt', 'Create Goods Receipt'), ('Execute Payment', 'purchase_order'), ('purchase_order', 'Create Goods Receipt'), ('goods receipt', 'Execute Payment'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_order', 'Execute Payment'), ('Perform Two-Way Match', 'goods receipt')}",Advanced
29,data/02_ocel_standard_p2p.json,9054,14671,10,7,21532735.31558126,{'purchase_requisition'},"{('Execute Payment', 'payment'), ('Create Request for Quotation', 'quotation'), ('Approve Purchase Requisition', 'purchase_requisition'), ('goods receipt', 'Create Invoice Receipt'), ('purchase_order', 'Create Purchase Order'), ('Create Purchase Requisition', 'material'), ('Approve Purchase Order', 'purchase_order'), ('Create Invoice Receipt', 'invoice receipt'), ('material', 'Approve Purchase Requisition'), ('purchase_order', 'Approve Purchase Order'), ('Create Purchase Order', 'purchase_order'), ('Create Goods Receipt', 'goods receipt'), ('Create Request for Quotation', 'purchase_requisition'), ('Delegate Purchase Requisition Approval', 'material'), ('quotation', 'Create Purchase Order'), ('Execute Payment', 'goods receipt'), ('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('material', 'Create Purchase Requisition'), ('quotation', 'Approve Purchase Order'), ('Approve Purchase Requisition', 'material'), ('Perform Two-Way Match', 'invoice receipt'), ('payment', 'Execute Payment'), ('invoice receipt', 'Create Invoice Receipt'), ('Execute Payment', 'invoice receipt'), ('Create Invoice Receipt', 'goods receipt'), ('purchase_requisition', 'Approve Purchase Requisition'), ('invoice receipt', 'Perform Two-Way Match'), ('material', 'Delegate Purchase Requisition Approval'), ('Create Purchase Requisition', 'purchase_requisition'), ('purchase_requisition', 'Create Request for Quotation'), ('Approve Purchase Order', 'quotation'), ('Create Purchase Order', 'quotation'), ('goods receipt', 'Perform Two-Way Match'), ('invoice receipt', 'Execute Payment'), ('Delegate Purchase Requisition Approval', 'purchase_requisition'), ('quotation', 'Create Request for Quotation'), ('Create Goods Receipt', 'purchase_order'), ('goods receipt', 'Create Goods Receipt'), ('Execute Payment', 'purchase_order'), ('purchase_order', 'Create Goods Receipt'), ('goods receipt', 'Execute Payment'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_order', 'Execute Payment'), ('Perform Two-Way Match', 'goods receipt')}",Advanced
30,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,4954856161.352133,{'Product'},"{('Product', 'Update Inventory'), ('Product', 'Generate Pick List'), ('Product', 'Pick Items')}",Traditional
31,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,124222.43275672877,{'Return'},"{('Return', 'Issue Credit Note'), ('Return', 'Approve Return'), ('Return', 'Process Return Request')}",Traditional
32,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,0.0,{'CreditNote'},"{('CreditNote', 'Issue Credit Note')}",Traditional
33,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,512705227.99855256,{'Order'},"{('Order', 'Apply Discount'), ('Order', 'Reject Order'), ('Order', 'Ship Order'), ('Order', 'Process Return Request'), ('Order', 'Validate Customer Order'), ('Order', 'Receive Customer Order'), ('Order', 'Generate Invoice'), ('Order', 'Approve Order'), ('Order', 'Generate Shipping Label'), ('Order', 'Generate Pick List'), ('Order', 'Perform Credit Check'), ('Order', 'Schedule Order Fulfillment'), ('Order', 'Pack Items')}",Traditional
34,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,3362103.9698379347,{'Payment'},"{('Payment', 'Apply Payment'), ('Payment', 'Receive Payment')}",Traditional
35,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,3511779580.362428,{'Invoice'},"{('Invoice', 'Apply Payment'), ('Invoice', 'Receive Payment'), ('Invoice', 'Handle Payment Discrepancy'), ('Invoice', 'Send Invoice to Customer'), ('Invoice', 'Issue Payment Reminder'), ('Invoice', 'Generate Invoice')}",Traditional
36,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,4613908.312222946,{'Shipment'},"{('Shipment', 'Generate Shipping Label'), ('Shipment', 'Ship Order')}",Traditional
37,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,0.0,{'Dispute'},"{('Dispute', 'Handle Payment Discrepancy')}",Traditional
38,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,14262443405.992329,{'Customer'},"{('Customer', 'Reject Order'), ('Customer', 'Handle Payment Discrepancy'), ('Customer', 'Process Return Request'), ('Customer', 'Send Invoice to Customer'), ('Customer', 'Receive Customer Order'), ('Customer', 'Approve Order'), ('Customer', 'Perform Credit Check'), ('Customer', 'Issue Payment Reminder')}",Traditional
39,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,2481246772.4750614,"{'Product', 'Return', 'CreditNote', 'Order', 'Payment', 'Invoice', 'Shipment', 'Dispute', 'Customer'}","{('Process Return Request', 'Return'), ('Customer', 'Reject Order'), ('Customer', 'Process Return Request'), ('Ship Order', 'Order'), ('Customer', 'Send Invoice to Customer'), ('Generate Pick List', 'Product'), ('Pick Items', 'Product'), ('Apply Discount', 'Order'), ('Perform Credit Check', 'Customer'), ('Product', 'Update Inventory'), ('Invoice', 'Apply Payment'), ('Payment', 'Receive Payment'), ('Ship Order', 'Shipment'), ('Generate Invoice', 'Order'), ('CreditNote', 'Issue Credit Note'), ('Generate Invoice', 'Invoice'), ('Issue Payment Reminder', 'Customer'), ('Validate Customer Order', 'Order'), ('Order', 'Pack Items'), ('Shipment', 'Generate Shipping Label'), ('Generate Shipping Label', 'Order'), ('Issue Payment Reminder', 'Invoice'), ('Send Invoice to Customer', 'Customer'), ('Process Return Request', 'Customer'), ('Approve Return', 'Return'), ('Send Invoice to Customer', 'Invoice'), ('Order', 'Generate Pick List'), ('Schedule Order Fulfillment', 'Order'), ('Order', 'Perform Credit Check'), ('Apply Payment', 'Payment'), ('Approve Order', 'Order'), ('Order', 'Ship Order'), ('Receive Customer Order', 'Customer'), ('Issue Credit Note', 'CreditNote'), ('Return', 'Approve Return'), ('Invoice', 'Handle Payment Discrepancy'), ('Order', 'Schedule Order Fulfillment'), ('Pack Items', 'Order'), ('Receive Customer Order', 'Order'), ('Reject Order', 'Customer'), ('Invoice', 'Receive Payment'), ('Order', 'Validate Customer Order'), ('Handle Payment Discrepancy', 'Customer'), ('Invoice', 'Send Invoice to Customer'), ('Customer', 'Perform Credit Check'), ('Handle Payment Discrepancy', 'Invoice'), ('Reject Order', 'Order'), ('Order', 'Receive Customer Order'), ('Order', 'Approve Order'), ('Update Inventory', 'Product'), ('Customer', 'Issue Payment Reminder'), ('Perform Credit Check', 'Order'), ('Invoice', 'Issue Payment Reminder'), ('Invoice', 'Generate Invoice'), ('Return', 'Process Return Request'), ('Return', 'Issue Credit Note'), ('Order', 'Apply Discount'), ('Order', 'Reject Order'), ('Order', 'Process Return Request'), ('Approve Order', 'Customer'), ('Payment', 'Apply Payment'), ('Shipment', 'Ship Order'), ('Dispute', 'Handle Payment Discrepancy'), ('Apply Payment', 'Invoice'), ('Order', 'Generate Shipping Label'), ('Receive Payment', 'Invoice'), ('Process Return Request', 'Order'), ('Handle Payment Discrepancy', 'Dispute'), ('Product', 'Generate Pick List'), ('Customer', 'Handle Payment Discrepancy'), ('Generate Pick List', 'Order'), ('Receive Payment', 'Payment'), ('Generate Shipping Label', 'Shipment'), ('Customer', 'Receive Customer Order'), ('Order', 'Generate Invoice'), ('Issue Credit Note', 'Return'), ('Customer', 'Approve Order'), ('Product', 'Pick Items')}",Connected
40,data/03_ocel_lrms_o2c.xml,8819,28278,22,9,0.0,{'Product'},"{('Process Return Request', 'Return'), ('Ship Order', 'Order'), ('Generate Pick List', 'Product'), ('Pick Items', 'Product'), ('Apply Discount', 'Order'), ('Perform Credit Check', 'Customer'), ('Product', 'Update Inventory'), ('Invoice', 'Apply Payment'), ('Payment', 'Receive Payment'), ('Ship Order', 'Shipment'), ('Generate Invoice', 'Order'), ('CreditNote', 'Issue Credit Note'), ('Generate Invoice', 'Invoice'), ('Issue Payment Reminder', 'Customer'), ('Validate Customer Order', 'Order'), ('Order', 'Pack Items'), ('Shipment', 'Generate Shipping Label'), ('Generate Shipping Label', 'Order'), ('Issue Payment Reminder', 'Invoice'), ('Process Return Request', 'Customer'), ('Send Invoice to Customer', 'Customer'), ('Approve Return', 'Return'), ('Order', 'Generate Pick List'), ('Order', 'Perform Credit Check'), ('Schedule Order Fulfillment', 'Order'), ('Send Invoice to Customer', 'Invoice'), ('Approve Order', 'Order'), ('Apply Payment', 'Payment'), ('Order', 'Ship Order'), ('Receive Customer Order', 'Customer'), ('Issue Credit Note', 'CreditNote'), ('Return', 'Approve Return'), ('Invoice', 'Handle Payment Discrepancy'), ('Order', 'Schedule Order Fulfillment'), ('Pack Items', 'Order'), ('Receive Customer Order', 'Order'), ('Reject Order', 'Customer'), ('Invoice', 'Receive Payment'), ('Order', 'Validate Customer Order'), ('Invoice', 'Send Invoice to Customer'), ('Handle Payment Discrepancy', 'Customer'), ('Handle Payment Discrepancy', 'Invoice'), ('Reject Order', 'Order'), ('Order', 'Receive Customer Order'), ('Order', 'Approve Order'), ('Update Inventory', 'Product'), ('Perform Credit Check', 'Order'), ('Invoice', 'Issue Payment Reminder'), ('Invoice', 'Generate Invoice'), ('Return', 'Process Return Request'), ('Return', 'Issue Credit Note'), ('Order', 'Apply Discount'), ('Order', 'Reject Order'), ('Order', 'Process Return Request'), ('Approve Order', 'Customer'), ('Payment', 'Apply Payment'), ('Shipment', 'Ship Order'), ('Dispute', 'Handle Payment Discrepancy'), ('Apply Payment', 'Invoice'), ('Order', 'Generate Shipping Label'), ('Receive Payment', 'Invoice'), ('Process Return Request', 'Order'), ('Product', 'Generate Pick List'), ('Handle Payment Discrepancy', 'Dispute'), ('Generate Pick List', 'Order'), ('Receive Payment', 'Payment'), ('Generate Shipping Label', 'Shipment'), ('Order', 'Generate Invoice'), ('Issue Credit Note', 'Return'), ('Product', 'Pick Items')}",Advanced
